field,region,land_type,fertility_score,season,crop,crop_predecessor,crop_yearold,area,hybrid,reproduction,seed_origin,technology,yield_plan,p2o5,k2o,humus,ph
46.28.05.023.01,Курск,пашня,4.0,2023,Кукуруза зерно,Яр.пшеница мягкая,,73.0,Каскад 166,,,гибридизация,6.88,135.3,173.8,7.15,7.37
46.28.05.023.02,Курск,пашня,4.0,2023,Гречиха,Яр.пшеница мягкая,,10.04,Диана,,,,1.5,135.3,173.8,7.15,7.37
46.28.05.023.03,Курск,пашня,4.0,2023,Гречиха,Яр.пшеница мягкая,,28.0,Диана,,,,1.5,135.3,173.8,7.15,7.37
46.28.05.027.00,Курск,пашня,3.0,2023,Соя,Яр.пшеница мягкая,,178.94,Акцент 0852,,,,2.09,84.15,148.5,6.76,7.26
46.28.05.028.00,Курск,пашня,3.0,2023,Соя,Яр.пшеница мягкая,,56.47,Аргента,,,,2.09,80.3,127.6,6.6,6.38
46.28.05.029.00,Курск,пашня,4.0,2023,Соя,Яр.пшеница мягкая,,68.57,Аргента,,,,2.09,136.4,158.4,7.37,7.26
46.28.05.030.00,Курск,пашня,4.0,2023,Оз.пшеница мягкая,Горох,,66.5,Гром,СЭ,Покупные,,6.02,147.4,148.5,6.49,6.05
46.28.05.031.01,Курск,пашня,3.0,2023,Яр.ячмень,Одн.тр.овёс корм,,25.0,Грэйс,,,,5.18,86.9,146.3,5.72,5.83
46.28.05.031.02,Курск,пашня,3.0,2023,Яр.ячмень,Одн.тр.овёс корм,,76.14,Грэйс,,,,5.18,86.9,146.3,5.72,5.83
46.28.05.032.01,Курск,пашня,4.0,2023,Сортоучасток,Сортоучасток,,56.59,,,,,,119.9,141.9,6.16,5.83
46.28.05.032.02,Курск,пашня,4.0,2023,Соя,Оз.пшеница мягкая,,16.0,Аргента,,,,2.09,119.9,141.9,6.16,5.83
46.28.05.033.00,Курск,пашня,4.0,2023,Яр.пшеница твёрдая,Оз.пшеница мягкая,,5.03,Шукшинка,,,,,79.2,141.9,5.94,6.16
46.28.05.034.00,Курск,пашня,4.0,2023,Яр.пшеница мягкая,Горох,,54.15,Каликсо,,,,5.0,168.3,146.3,7.15,6.71
46.28.05.035.00,Курск,пашня,3.0,2023,Соя,Яр.пшеница мягкая,,165.94,Акцент 0852,,,,2.09,88.0,117.7,6.93,6.05
46.28.05.036.00,Курск,пашня,3.0,2023,Соя,Яр.пшеница мягкая,,161.37,Акцент 0852,,,,2.09,151.8,155.1,7.15,6.93
46.28.05.037.00,Курск,пашня,3.0,2023,Оз.пшеница мягкая,Горох,,177.91,Алексеич,ЭС,Свои,,6.02,127.6,150.7,6.71,6.49
46.28.05.038.00,Курск,пашня,4.0,2023,Соя,Оз.пшеница мягкая,,110.48,Акцент 0852,,,,2.09,157.3,158.4,6.38,5.83
46.28.05.039.00,Курск,пашня,3.0,2023,Соя,Оз.пшеница мягкая,,144.76,Акцент 0852,,,,2.09,93.5,140.8,6.38,5.83
46.28.05.040.00,Курск,пашня,4.0,2023,Яр.пшеница твёрдая,Оз.пшеница мягкая,,14.67,Шукшинка,,,,,118.8,168.3,6.16,5.5
46.28.05.041.00,Курск,пашня,4.0,2023,Яр.пшеница мягкая,Кукуруза зерно,,57.4,Каликсо,,,,5.0,165.0,116.6,6.27,6.93
46.28.05.042.00,Курск,пашня,4.0,2023,Яр.ячмень,Горох,,79.6,Паустиан,ЭС,,,5.18,115.5,139.7,5.94,5.83
46.28.05.043.00,Курск,пашня,4.0,2023,Соя,Яр.ячмень,,72.67,Аргента,,,,2.09,94.29,86.59,6.24,5.66
46.28.05.044.00,Курск,пашня,4.0,2023,Яр.ячмень,Горох,,72.55,Паустиан,ЭС,,,5.18,64.59,95.86,5.97,5.37
46.28.05.046.00,Курск,пашня,3.0,2023,Чечевица,Соя,,20.58,Рэдкот,,,,2.0,52.8,114.4,6.11,5.5
46.28.05.047.01,Курск,пашня,4.0,2023,Сах.свекла,Яр.пшеница мягкая,,134.58,БТС 590,,,,45.0,113.18,91.48,5.98,5.56
46.28.05.047.02,Курск,пашня,4.0,2023,Чечевица,Соя,,26.0,Рэдкот,,,,2.0,113.18,91.48,5.98,5.56
46.28.05.049.00,Курск,пашня,3.0,2023,Чечевица,Оз.пшеница мягкая,,177.38,Кермит,,,,2.0,53.32,85.11,5.84,5.66
46.28.05.051.00,Курск,пашня,3.0,2023,Чечевица,Оз.пшеница мягкая,,187.7,Кермит,,,,2.0,100.74,101.66,5.51,5.93
46.28.05.053.00,Курск,пашня,4.0,2023,Чечевица,Оз.пшеница мягкая,,22.41,Кермит,,,,2.0,47.3,99.0,6.05,5.57
46.28.05.054.00,Курск,пашня,3.0,2023,Чечевица,Оз.пшеница мягкая,,205.41,Кермит,,,,2.0,58.41,103.84,5.92,5.6
46.28.05.055.00,Курск,пашня,4.0,2023,Яр.пшеница мягкая,Соя,,24.37,Ликамеро,,,,5.0,52.43,89.47,5.98,5.61
46.28.05.056.00,Курск,пашня,4.0,2023,Соя,Яр.пшеница мягкая,,100.94,ОАК Пруденс,,,,2.09,60.17,93.17,6.04,5.57
46.28.05.057.00,Курск,пашня,4.0,2023,Яр.ячмень,Соя,,161.49,Паустиан,ЭС,,,5.18,64.49,83.74,6.22,5.25
46.28.05.058.01,Курск,пашня,3.0,2023,Яр.ячмень,Соя,,53.0,Паустиан,,,,5.18,94.6,179.3,6.27,5.72
46.28.05.058.02,Курск,пашня,3.0,2023,Яр.ячмень,Соя,,8.04,Паустиан,,,,5.18,94.6,179.3,6.27,5.72
46.28.05.059.00,Курск,пашня,4.0,2023,Яр.ячмень,Соя,,26.24,Паустиан,ЭС,,,5.18,46.93,74.43,5.39,5.13
46.28.05.060.00,Курск,пашня,4.0,2023,Пар,Яр.пшеница мягкая,,39.17,,,,,,84.7,156.2,6.27,5.72
46.28.05.061.00,Курск,пашня,3.0,2023,Яр.пшеница мягкая,Кукуруза зерно,,129.88,Каликсо,,,,5.0,86.9,146.3,6.27,5.61
46.28.05.062.00,Курск,пашня,3.0,2023,Яр.ячмень,Горох,,209.25,Грэйс,,,,5.18,73.7,123.2,6.38,5.83
46.28.05.063.00,Курск,пашня,4.0,2023,Яр.ячмень,Горох,,31.08,Абба,,,,5.18,39.6,83.97,5.43,5.54
46.28.05.064.00,Курск,пашня,4.0,2023,"Не используется, чужая земля","Не используется, чужая земля",,20.72,,,,,,124.3,173.8,6.16,6.71
46.28.05.065.00,Курск,пашня,4.0,2023,Яр.ячмень,Горох,,66.51,Абба,,,,5.18,46.99,71.66,5.75,5.23
46.28.05.066.00,Курск,пашня,4.0,2023,Люцерна пр.лет корм,Люцерна 1 г.ж.корм,2.0,5.43,,,,,4.25,78.1,176.0,7.59,5.83
46.28.10.002.00,Курск,пашня,3.0,2023,Яр.пшеница мягкая,Яр.пшеница мягкая,,32.64,Каликсо,,,,5.0,112.2,214.5,6.27,5.94
46.28.10.004.01,Курск,пашня,3.0,2023,Яр.пшеница мягкая,Соя,,77.88,Каликсо,,,,5.0,126.5,115.5,5.28,5.94
46.28.10.004.02,Курск,пашня,3.0,2023,Яр.пшеница мягкая,Соя,,100.0,Каликсо,,,,5.0,126.5,115.5,5.28,5.94
46.28.10.006.00,Курск,пашня,4.0,2023,Яр.пшеница мягкая,Оз.пшеница мягкая,,19.91,Каликсо,,,,5.0,149.6,188.1,5.5,6.49
46.28.10.007.00,Курск,пашня,4.0,2023,Яр.пшеница мягкая,Соя,,33.8,Каликсо,,,,5.0,271.7,177.65,6.55,6.0
46.28.10.008.00,Курск,пашня,4.0,2023,Яр.пшеница мягкая,Соя,,19.71,Каликсо,,,,5.0,294.8,183.7,5.94,6.6
46.28.10.009.00,Курск,пашня,4.0,2023,Яр.пшеница мягкая,Кукуруза зерно,,113.92,Каликсо,,,,5.0,228.8,180.4,5.94,5.72
46.28.10.010.00,Курск,пашня,4.0,2023,Горох,Оз.пшеница мягкая,,226.0,Бельмондо,,,,3.12,173.8,140.8,6.49,5.61
46.28.10.012.00,Курск,пашня,3.0,2023,Горох,Оз.пшеница мягкая,,126.69,Бельмондо,,,,3.12,136.4,165.0,6.82,6.43
46.28.10.013.00,Курск,пашня,3.0,2023,Горох,Яр.пшеница мягкая,,113.78,Мадрас,,,,3.12,139.7,157.3,6.6,6.38
46.28.10.015.00,Курск,пашня,3.0,2023,Горох,Оз.пшеница мягкая,,24.66,Бельмондо,,,,3.12,250.8,206.8,7.92,7.26
46.28.10.017.00,Курск,пашня,3.0,2023,Горох,Оз.пшеница мягкая,,138.75,Бельмондо,,,,3.12,212.3,168.3,6.71,7.26
46.28.10.018.00,Курск,пашня,3.0,2023,Горох,Оз.пшеница мягкая,,93.06,Бельмондо,,,,3.12,156.75,150.15,6.82,7.26
46.28.10.019.00,Курск,пашня,4.0,2023,Горох,Оз.пшеница мягкая,,86.42,Бельмондо,,,,3.12,149.6,147.4,6.93,6.93
46.28.11.006.00,Курск,пашня,4.0,2023,Яр.ячмень,Соя,,130.68,Эксплоер,,,,5.18,108.9,130.9,7.26,6.82
46.28.11.011.01,Курск,пашня,4.0,2023,Яр.ячмень,Соя,,47.0,Формула 1,,,,5.18,101.2,125.4,6.82,6.71
46.28.11.011.02,Курск,пашня,4.0,2023,Яр.ячмень,Соя,,86.69,Формула 1,,,,5.18,101.2,125.4,6.82,6.71
46.28.11.012.00,Курск,пашня,4.0,2023,Соя,Кукуруза зерно,,21.14,Акцент 0852,,,,2.09,127.6,138.6,7.48,7.04
46.28.11.013.00,Курск,пашня,4.0,2023,Оз.пшеница мягкая,Горох,,154.44,STRG 8060 15,ЭС,Свои,,6.02,199.1,216.7,6.71,6.27
46.28.11.014.00,Курск,пашня,4.0,2023,Оз.пшеница мягкая,Одн.тр.овёс корм,,119.94,Алексеич,ЭС,Свои,,6.02,105.6,121.0,6.6,6.05
46.28.11.015.00,Курск,пашня,4.0,2023,Люцерна пр.лет корм,Люцерна пр.лет корм,3.0,77.17,Планет,РС-1,Свои,,4.25,173.8,139.7,6.65,6.93
46.28.11.017.00,Курск,пашня,4.0,2023,Люцерна пр.лет корм,Люцерна 1 г.ж.корм,2.0,111.01,,,,,4.25,146.3,144.1,5.94,6.05
46.28.11.020.00,Курск,пашня,4.0,2023,Яр.пшеница мягкая,Яр.пшеница мягкая,,74.12,Каликсо,,,,5.0,119.9,143.0,6.27,7.15
46.28.11.021.00,Курск,пашня,,2023,Яр.пшеница мягкая,Яр.пшеница мягкая,,127.51,Каликсо,,,,5.0,104.5,113.3,6.38,6.49
46.28.11.022.01,Курск,пашня,4.0,2023,Яр.пшеница мягкая,Одн.тр.овёс корм,,132.15,Каликсо,,,,5.0,103.4,144.1,6.38,6.82
46.28.11.022.02,Курск,пашня,4.0,2023,Пар,Люцерна пр.лет корм,,72.85,,,,,,103.4,144.1,6.38,6.82
46.28.11.023.00,Курск,пашня,3.0,2023,Яр.пшеница мягкая,Яр.пшеница мягкая,,171.27,Каликсо,,,,5.0,99.0,123.2,6.27,6.93
46.28.11.024.00,Курск,пашня,3.0,2023,Оз.пшеница мягкая,Горох,,208.44,Фотон,СЭ,Свои,,6.02,78.1,114.4,6.6,6.05
46.28.11.025.00,Курск,пашня,3.0,2023,Оз.пшеница мягкая,Горох,,214.56,Цефей,ЭС,Свои,,6.02,99.0,128.7,6.71,6.6
46.28.11.026.00,Курск,пашня,4.0,2023,Сах.свекла,Яр.пшеница мягкая,,85.01,Виорика,,,,45.0,86.9,159.5,6.71,6.05
46.28.11.027.00,Курск,пашня,4.0,2023,Соя,Яр.ячмень,,91.53,ГЛ Мелани,,,,2.09,81.4,132.0,6.49,5.94
46.28.13.001.00,Курск,пашня,3.0,2023,"Не используется, чужая земля",Не используется,,29.78,,,,,,102.3,215.6,6.82,6.82
46.28.13.002.00,Курск,пашня,3.0,2023,"Не используется, чужая земля",Не используется,,20.76,,,,,,102.3,215.6,6.82,6.82
46.28.14.001.00,Курск,пашня,3.0,2023,Горох,Соя,,176.06,Мадрас,,,,3.12,123.2,123.2,5.94,6.05
46.28.14.002.00,Курск,пашня,3.0,2023,"Не используется, чужая земля",Не используется,,36.41,,,,,,178.2,141.9,5.61,6.05
46.28.17.002.00,Курск,пашня,3.0,2023,Чечевица,Яр.пшеница мягкая,,161.9,,,,,2.0,148.5,206.8,4.07,5.72
46.28.17.005.00,Курск,пашня,3.0,2023,Чечевица,Одн.тр.райграс одн.сем.,,38.01,,,,,2.0,63.8,211.2,6.16,5.72
46.28.17.006.00,Курск,пашня,3.0,2023,Чечевица,Одн.тр.райграс одн.сем.,,79.31,Кермит,,,,2.0,138.6,221.1,5.72,5.61
46.28.17.007.00,Курск,пашня,3.0,2023,Чечевица,Одн.тр.райграс одн.сем.,,44.28,,,,,2.0,74.8,198.0,5.72,5.61
46.28.17.008.00,Курск,пашня,3.0,2023,Чечевица,Кукуруза зерно,,50.38,Кермит,,,,2.0,206.8,182.6,4.07,5.39
46.28.17.009.00,Курск,пашня,3.0,2023,Чечевица,Яр.пшеница мягкая,,33.41,,,,,2.0,228.8,243.1,4.4,5.94
46.28.17.010.00,Курск,пашня,3.0,2023,Чечевица,Кукуруза зерно,,53.85,Кермит,,,,2.0,235.4,207.9,4.51,5.83
46.28.17.011.01,Курск,пашня,3.0,2023,Чечевица,Яр.пшеница мягкая,,80.75,,,,,2.0,165.0,180.4,4.07,5.5
46.28.17.011.02,Курск,пашня,3.0,2023,"Не используется, чужая земля",Не используется,,4.0,,,,,,165.0,180.4,4.07,5.5
46.28.17.012.00,Курск,пашня,3.0,2023,Чечевица,Яр.пшеница мягкая,,41.83,,,,,2.0,158.4,225.5,4.95,6.05
46.28.17.013.00,Курск,пашня,3.0,2023,Чечевица,Яр.пшеница мягкая,,84.9,,,,,2.0,176.0,287.1,3.85,5.94
46.28.17.014.00,Курск,пашня,3.0,2023,Чечевица,Яр.пшеница мягкая,,204.72,,,,,2.0,152.9,180.4,4.18,5.83
46.28.17.015.01,Курск,пашня,4.0,2023,Соя,Соя,,24.49,Аргента,,,,2.09,171.6,156.2,5.72,6.16
46.28.17.015.02,Курск,пашня,4.0,2023,Яр.пшеница мягкая,Кукуруза зерно,,5.3,,,,,5.0,171.6,156.2,5.72,6.16
46.28.17.015.03,Курск,пашня,4.0,2023,Яр.ячмень,Соя,,19.21,,,,,5.18,171.6,156.2,5.72,6.16
46.28.17.015.04,Курск,пашня,4.0,2023,Яр.пшеница твёрдая,Оз.пшеница мягкая,,3.84,,,,,3.84,171.6,156.2,5.72,6.16
46.28.17.015.05,Курск,пашня,4.0,2023,Чечевица,Яр.ячмень,,9.64,,,,,2.0,171.6,156.2,5.72,6.16
46.28.17.015.06,Курск,пашня,4.0,2023,Яр.пшеница мягкая,Яр.пшеница мягкая,,13.2,,,,,5.0,171.6,156.2,5.72,6.16
46.28.17.015.07,Курск,пашня,4.0,2023,Лён масличный,Яр.пшеница твёрдая,,0.59,,,,,1.5,171.6,156.2,5.72,6.16
46.28.17.015.08,Курск,пашня,4.0,2023,Яр.пшеница мягкая,Горох,,16.85,,,,,5.0,171.6,156.2,5.72,6.16
46.28.17.015.09,Курск,пашня,4.0,2023,Горох,Чечевица,,41.69,,,,,3.12,171.6,156.2,5.72,6.16
46.28.17.015.10,Курск,пашня,4.0,2023,Оз.пшеница мягкая,Пар,,19.2,,,,,6.02,171.6,156.2,5.72,6.16
46.28.17.015.11,Курск,пашня,4.0,2023,Нут,Пар,,5.33,,,,,2.0,171.6,156.2,5.72,6.16
46.28.17.015.12,Курск,пашня,4.0,2023,Пар,Пар,,17.75,,,,,,171.6,156.2,5.72,6.16
46.28.17.015.13,Курск,пашня,4.0,2023,Соя,Пар,,12.0,,,,,2.09,171.6,156.2,5.72,6.16
46.28.17.015.14,Курск,пашня,4.0,2023,Яр.ячмень,Пар,,21.55,,,,,5.18,171.6,156.2,5.72,6.16
46.28.17.015.15,Курск,пашня,4.0,2023,Овёс,Пар,,4.12,,,,,4.0,171.6,156.2,5.72,6.16
46.28.17.015.16,Курск,пашня,4.0,2023,Яр.пшеница мягкая,Пар,,5.46,,,,,5.0,171.6,156.2,5.72,6.16
46.28.17.015.17,Курск,пашня,4.0,2023,Пар,Яр.ячмень,,3.6,,,,,,171.6,156.2,5.72,6.16
46.28.17.015.18,Курск,пашня,4.0,2023,Пар,Горох,,5.94,,,,,,171.6,156.2,5.72,6.16
46.28.17.016.00,Курск,пашня,4.0,2023,Оз.пшеница мягкая,Горох,,213.1,Алексеич,СЭ,Покупные,,6.02,118.25,175.45,6.43,7.32
46.28.17.017.01,Курск,пашня,4.0,2023,Пар,Яр.пшеница мягкая,,69.17,,,,,,182.6,160.6,5.61,6.05
46.28.17.017.02,Курск,пашня,4.0,2023,Соя,Яр.пшеница мягкая,,28.0,,,,гибридизация,2.09,182.6,160.6,5.61,6.05
46.28.17.017.03,Курск,пашня,4.0,2023,Соя,Яр.пшеница мягкая,,7.7,ЭН Аргента,,,,2.09,182.6,160.6,5.61,6.05
46.28.17.017.04,Курск,пашня,4.0,2023,Соя,Яр.пшеница мягкая,,5.0,Акцент,,,,2.09,182.6,160.6,5.61,6.05
46.28.17.017.05,Курск,пашня,4.0,2023,Соя,Яр.пшеница мягкая,,3.0,Аргумет,,,гибридизация,2.09,182.6,160.6,5.61,6.05
46.28.17.018.01,Курск,пашня,4.0,2023,Сортоучасток,Сортоучасток,,25.39,,,,,,235.4,169.4,5.61,6.49
46.28.17.018.02,Курск,пашня,4.0,2023,Сортоучасток,Оз.пшеница мягкая,,11.5,,,,,,235.4,169.4,5.61,6.49
46.28.17.020.01,Курск,пашня,4.0,2023,Яр.ячмень,Яр.пшеница мягкая,,25.0,Эксплоер,,,,5.18,133.65,150.15,6.22,6.55
46.28.17.020.02,Курск,пашня,4.0,2023,Сортоучасток,Сортоучасток,,16.88,,,,,,133.65,150.15,6.22,6.55
46.28.17.020.03,Курск,пашня,4.0,2023,Сортоучасток,Оз.пшеница мягкая,,9.5,,,,,,133.65,150.15,6.22,6.55
46.28.17.020.04,Курск,пашня,4.0,2023,Сортоучасток,Сортоучасток,,18.5,,,,,,133.65,150.15,6.22,6.55
46.28.17.020.05,Курск,пашня,4.0,2023,Яр.ячмень,Сортоучасток,,151.51,Эксплоер,,,,5.18,133.65,150.15,6.22,6.55
46.28.17.021.00,Курск,пашня,3.0,2023,Соя,Кукуруза силос,,152.44,Акцент 0852,,,,2.09,104.5,133.1,5.94,6.05
46.28.17.022.00,Курск,пашня,3.0,2023,Яр.ячмень,Кукуруза силос,,22.25,Абба,,,,5.18,101.2,128.7,5.61,6.05
46.28.17.023.00,Курск,пашня,3.0,2023,Оз.пшеница мягкая,Горох,,114.12,Гром,СЭ,Покупные,,6.02,105.6,151.8,5.61,6.38
46.28.17.024.00,Курск,пашня,4.0,2023,Оз.пшеница мягкая,Горох,,242.18,Классика,СЭ,Покупные,,6.02,166.1,177.1,6.16,7.48
46.28.17.025.00,Курск,пашня,4.0,2023,Оз.пшеница мягкая,Горох,,184.17,Алексеич,СЭ,Покупные,,6.02,113.3,159.5,6.16,6.65
46.28.17.028.00,Курск,пашня,3.0,2023,Оз.пшеница мягкая,Горох,,116.5,Гром,СЭ,Покупные,,6.02,86.9,152.9,6.6,7.37
46.28.17.029.00,Курск,пашня,3.0,2023,Оз.пшеница мягкая,Горох,,80.36,Гром,СЭ,Покупные,,6.02,96.8,167.2,6.16,6.93
